艺星电视公告,#genre#
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东齐鲁,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=qlpd
山东新闻,http://58.58.111.222:808/hls/63/index.m3u8?key=txiptv
山东综艺,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxzy
山东生活,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxsh
山东文旅,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=yxys
山东农科,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=nkpd
山东体育,http://nw.jiayinkeji.xin/migunew/gtqilu.php?id=typd

山东少儿,http://58.58.111.222:808/hls/65/index.m3u8?key=txiptv
山东卫视,http://58.58.111.222:808/hls/57/index.m3u8?key=txiptv
山东齐鲁,http://58.58.111.222:808/hls/58/index.m3u8?key=txiptv
山东综艺,http://58.58.111.222:808/hls/61/index.m3u8?key=txiptv

山东农科,http://58.58.111.222:808/hls/64/index.m3u8?key=txiptv
山东教育,http://58.58.111.222:808/hls/67/index.m3u8?key=txiptv
山东体育,http://58.58.111.222:808/hls/62/index.m3u8?key=txiptv

山西频道,#genre#

晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
武乡新闻综合1,http://60.220.198.84:81/0.m3u8
武乡新闻综合2,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd

湖北频道,#genre#

武汉新闻综合,http://www.zyhfm.com:8088/rtp/239.69.1.145:10506
武汉电视剧,http://www.zyhfm.com:8088/rtp/239.69.1.146:10512
武汉科技生活,http://www.zyhfm.com:8088/rtp/239.69.1.251:11148
武汉经济,http://www.zyhfm.com:8088/rtp/239.69.1.35:9850
武汉文体,http://www.zyhfm.com:8088/rtp/239.69.1.147:10518
武汉外语,http://www.zyhfm.com:8088/rtp/239.69.1.36:9856
武汉教育,http://www.zyhfm.com:8088/rtp/239.69.1.60:9994
湖北公共新闻,http://www.zyhfm.com:8088/rtp/239.69.1.40:9880
湖北经视,http://www.zyhfm.com:8088/rtp/239.69.1.41:9886
湖北综合,http://www.zyhfm.com:8088/rtp/239.69.1.42:9892
湖北垄上,http://www.zyhfm.com:8088/rtp/239.69.1.43:9898
湖北影视,http://www.zyhfm.com:8088/rtp/239.69.1.204:10866
湖北生活,http://www.zyhfm.com:8088/rtp/239.69.1.205:10872
湖北教育,http://www.zyhfm.com:8088/rtp/239.69.1.206:10878
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉科技生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8

鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-0f99f7df9fd0d3fca9beca6bafa6b043
鄂州公共,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-ab320ba90f39f94baba04e30ff07c52e
黄石新闻综合,http://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-e22af05072c6fa8bc1fc35e042e97467
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c3d27fbc279c3efc9187853aca3da012
阳新新闻,http://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a27d99b67d0e39445f1df5ea6ad088ec
咸宁综合,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-fea9ed9b2105c8e66da382be47a0acae
咸宁经济生活,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-8cb875770938fdeb7179752f74e13062
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a9f4eb22b55c750628c090d53a445bbc
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-9ca56ee7b0e7b23d7ccb3f6649b2686a
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-23ad1b5ada69ec0d4796d8227f737ca6
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2286294457518d52f02d91906380d72a
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-1d24a98d45449c0f85cda4bddc5d72a6
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-948b2cf2777e352d9f83660c9b79aa3f
应城综合,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-683be43745bd3709006be7b43135de61
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2bb0015980b1b3742cea1d78f13eb6ca
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-7dff02969ff316d795ac73c86747fd05
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-388ba0519fa8a2846925a78282f2aa1f

黄陂新闻,http://livehprm.hptv.com.cn/zbpd/sd/live.m3u8
荆州新闻,https://jingzhou-live21.cjyun.org:443/10085/s10085-jingzhou-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2bb0015980b1b3742cea1d78f13eb6ca
荆州陇上,https://jingzhou-live21.cjyun.org:443/10085/s10085-jingzhou-tv03.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-7dff02969ff316d795ac73c86747fd05
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&amp;tpid=868100086
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
崇阳综合,http://61.184.176.248:10500/live/live.m3u8
潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8
潜江乡村,http://hbqjdb.chinashadt.com:2035/live/4.stream/playlist.m3u8
十堰新闻综合,video://https://www.syiptv.com/tv?station_id=1
十堰新闻综合,webview://https://www.syiptv.com/tv
十堰经济旅游,video://https://www.syiptv.com/tv?station_id=3
十堰经济旅游,webview://https://www.syiptv.com/tv?station_id=3
十堰新闻综合,video://http://52zb.online/xzb/sytv.php?id=1
十堰经济旅游,video://http://52zb.online/xzb/sytv.php?id=3
荆门新闻综合,video://https://www.jmtv.com.cn/folder48/folder50/folder62
孝感综合,video://https://share.xgrb.cn/live_detail?newsid=25009136_xgrb
孝感生活,video://https://share.xgrb.cn/live_detail?newsid=25009684_xgrb
黄冈广播电视,video://http://m-huanggang.cjyun.org/zhibo?2022

武汉新闻综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=6EBYbZ&tk=YGJeCMRBQ0DY
武汉电视剧,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=psXKt7&tk=YGJeCMRBQ0DY
武汉生活,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=5Mstn5&tk=YGJeCMRBQ0DY
武汉教育,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=ficm2g&tk=YGJeCMRBQ0DY
湖北公共新闻,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=5d8Iyz&tk=YGJeCMRBQ0DY
湖北经视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=ILED08&tk=YGJeCMRBQ0DY
湖北综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=5DIZo2&tk=YGJeCMRBQ0DY
湖北垄上,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=2ZVTt7&tk=YGJeCMRBQ0DY
湖北影视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=BPlzf9&tk=YGJeCMRBQ0DY
湖北生活,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=SDV9Dg&tk=YGJeCMRBQ0DY
湖北教育,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=77JNcf&tk=YGJeCMRBQ0DY

湖南频道,#genre#

湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南都市,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?zhund
金鹰卡通,video://https://live.mgtv.com/?channelId=287#video://https://www.mgtv.com/live/
湖南卡通,video://https://live.mgtv.com/?channelId=346
湘潭,video://http://www.hnxttv.com/live/ivideo/index.html
邵阳1,video://http://www.sytv.net.cn/folder2188/folder2190
邵阳2,video://http://share.sytv.net.cn/?_hgOutLink=live/livedetail&channel_id=34
娄底综合,video://http://www.ldntv.cn/folder51/folder154/folder171
郴州综合,video://https://www.ngcz.tv/folder83/folder86

湖南卫视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=TIoVqm&tk=YGJeCMRBQ0DY
湖南经视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=HWxJYB&tk=YGJeCMRBQ0DY
湖南国际,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=NDp3fx&tk=YGJeCMRBQ0DY
湖南都市,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=yM1Ikq&tk=YGJeCMRBQ0DY
湖南娱乐,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=phHX1h&tk=YGJeCMRBQ0DY
湖南电影,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=zWWw5H&tk=YGJeCMRBQ0DY
湖南公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=BxN6st&tk=YGJeCMRBQ0DY
湖南电视剧,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=fwg9Xq&tk=YGJeCMRBQ0DY
金鹰卡通,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=dcur8w&tk=YGJeCMRBQ0DY
金鹰纪实,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=DGc7SA&tk=YGJeCMRBQ0DY
长沙政法,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=TiaiiV&tk=YGJeCMRBQ0DY
长沙新闻,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=9PCuIT&tk=YGJeCMRBQ0DY
长沙女性,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=RwsM4q&tk=YGJeCMRBQ0DY
长沙影视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=ZoiTmP&tk=YGJeCMRBQ0DY
湘西综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=jYfCgG&tk=YGJeCMRBQ0DY
湘西综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=Eg3Uq7&tk=YGJeCMRBQ0DY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=QY000M&tk=YGJeCMRBQ0DY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=sTO09i&tk=YGJeCMRBQ0DY
武术世界,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=Ijwwxp&tk=YGJeCMRBQ0DY
张家界2,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=XkzRxd&tk=YGJeCMRBQ0DY
张家界综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=aJDuBP&tk=YGJeCMRBQ0DY
快乐垂钓,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=v5ujKR&tk=YGJeCMRBQ0DY
浏阳,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=UTi1oT&tk=YGJeCMRBQ0DY
常德综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=Jjn22S&tk=YGJeCMRBQ0DY
常德公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=r3Iy5q&tk=YGJeCMRBQ0DY
衡阳综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=c6BKAx&tk=YGJeCMRBQ0DY
衡阳公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=cPW7I8&tk=YGJeCMRBQ0DY
娄底综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=g9zols&tk=YGJeCMRBQ0DY
娄底公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=xislaf&tk=YGJeCMRBQ0DY
张家界综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=jZyAHv&tk=YGJeCMRBQ0DY
张家界2,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=o2wbfv&tk=YGJeCMRBQ0DY
LDETV,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=wADjG0&tk=YGJeCMRBQ0DY
XNXTV,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=ism1Bz&tk=YGJeCMRBQ0DY
邵阳新闻,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=XWXzYv&tk=YGJeCMRBQ0DY
永州新闻,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=khUpvD&tk=YGJeCMRBQ0DY
怀化综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=nH18F7&tk=YGJeCMRBQ0DY
湖南卫视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=7FV2ZE&tk=YGJeCMRBQ0DY
湖南国际,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=yLLBC2&tk=YGJeCMRBQ0DY
湖南卫视F,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=S0OwDo&tk=YGJeCMRBQ0DY
湖南经视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=fOFl52&tk=YGJeCMRBQ0DY
湖南都市,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=RWgBbI&tk=YGJeCMRBQ0DY
湖南娱乐,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=9wshOU&tk=YGJeCMRBQ0DY
湖南电影,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=6C5ftS&tk=YGJeCMRBQ0DY
湖南电视剧,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=S8uMMY&tk=YGJeCMRBQ0DY
金鹰卡通,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=8hOT0E&tk=YGJeCMRBQ0DY
湖南公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=oA5lU4&tk=YGJeCMRBQ0DY
金鹰纪实,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=hyOPyU&tk=YGJeCMRBQ0DY
长沙新闻,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=PZOeFV&tk=YGJeCMRBQ0DY
长沙政法,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=03wGgK&tk=YGJeCMRBQ0DY
湖南卫视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=v0lXye&tk=YGJeCMRBQ0DY
湖南经视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=ofPXsP&tk=YGJeCMRBQ0DY
湖南电视剧,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=y7KI2U&tk=YGJeCMRBQ0DY
湖南电影,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=C6yYdT&tk=YGJeCMRBQ0DY
金鹰卡通,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=1nOeAh&tk=YGJeCMRBQ0DY
湖南公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=XnBk2Z&tk=YGJeCMRBQ0DY
湖南娱乐,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=7kgKmb&tk=YGJeCMRBQ0DY
金鹰纪实,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=9WATwu&tk=YGJeCMRBQ0DY
湖南国际,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=MEePD4&tk=YGJeCMRBQ0DY
湖南都市,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=4N6cOM&tk=YGJeCMRBQ0DY
快乐垂钓,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=9c6m2L&tk=YGJeCMRBQ0DY
长沙影视,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=yqdFe4&tk=YGJeCMRBQ0DY
湘西综合,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=XzKFfk&tk=YGJeCMRBQ0DY
湘西公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=bASfbO&tk=YGJeCMRBQ0DY
湘西公共,http://kkk.888.3116598.xyz/api.php?n=ghbzhx&id=vbJaZa&tk=YGJeCMRBQ0DY

上海频道,#genre#

东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8
东方财经,https://zby.130519.xyz/PLTV/11/224/3221226134/index.m3u8
新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8
法治天地,https://zby.130519.xyz/PLTV/11/224/3221225994/index.m3u8
上海新闻综合,video://https://live.kankanews.com/huikan?id=2
上海都市,video://https://live.kankanews.com/huikan?id=4
第一财经,video://https://live.kankanews.com/huikan?id=5
哈哈炫动,video://https://live.kankanews.com/huikan?id=9
五星体育,video://https://live.kankanews.com/huikan?id=10
魔都眼,video://https://live.kankanews.com/huikan?id=11
新纪实,video://https://live.kankanews.com/huikan?id=12

广东频道,#genre#

广州综合频道,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻频道,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛频道,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视频道,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治频道,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国频道,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州竞赛频道,http://php.jdshipin.com:8880/gztv.php?id=jingsai
南国都市频道,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视频道,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv

广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv1.m3u8
客家生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv

广西频道,#genre#

南宁公共,rtmp://live.gxrb.com.cn/tv/nntv_gg
南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
南宁新闻综合,rtmp://live.gxrb.com.cn/tv/nntv
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188

河南频道,#genre#

河南卫视,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hnws
河南新闻,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hnxw
河南都市,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hnds
河南民生,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hnms
河南公共,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hngg
河南乡村,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hnxc
河南梨园,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hnly
河南法治,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hmfz
河南电视剧,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hndsj
武术世界,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=wspd
文物宝库,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=wwbk
睛彩中原,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=jczy
移动戏曲,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=ydxj
大象视界,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=xsj
欢腾购物,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=htgw
郑州综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=zz1
开封综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=kf1
开封文旅,http://live.dxhmt.cn:9081/tv/10200-3.m3u8?/henan/henan.php?id=kf2
洛阳综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=ly1
安阳综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=ay1
鹤壁综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=hb1
新乡综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=xx1
焦作综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=jz1
濮阳综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=py1
许昌综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=xc1
漯河综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=lh1
南阳综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=ny1
商丘综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=sq1
信阳综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=xy1
周口综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=zk1
济源综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=jy1
平顶山综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=pds1
三门峡综合,http://140.210.9.53:8800/SuanFaZhibo/live5/henan/henan.php?id=smx1
